MEMBER;PRODUCT ID;MEMBER_PRODUCT_ID;NAME_DEFAULT;UPLOAD THIS BRAND;PRIMARY_CATEGORY_ID
MILWAUKEE;10013-0000-21933;a128X00000CYIlRQAX;Banana Republic Dark Blue Slim Fit Mens Blazer Size 42L;Banana Republic;mens-suits-sport-coats-formalwear
MILWAUKEE;10013-0000-21122;a128X00000CYHnCQAX;Banana Republic 120s Supima Cot ton button Up Size M;Banana Republic;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-21217;a128X00000CYHuSQAX;Banana Republic Blue Purple Lon g Sleeve Button Up Men's Size S;Banana Republic;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-21195;a128X00000CYHsIQAX;Banana Republic Plaid Long Slee ve Button Up Size S;Banana Republic;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-15875;a128X00000CYBgPQAX;Banana Republic Men's Burnt Ora nge Half Button Sweater Size M;Banana Republic;mens-tops-shirts-casual
MILWAUKEE;10013-0000-18818;a128X00000CYFIMQA5;Banana Republic Men's Yellow Re gular Fit Polo Shirt Size M;Banana Republic;mens-tops-shirts-polo
MILWAUKEE;10013-0000-4925;a128X00000CXys3QAD;Banana Republic Snake Print Pan ts Size 0;Banana Republic;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-18013;a128X00000CYEIbQAP;Banana Republic Women's Blue Ca sual Pants Size 10R;Banana Republic;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-9198;a128X00000CY3aOQAT;Banana Republic Women's Sloan F it Flare Soft Denim Pants Size 8;Banana Republic;womens-bottoms-casual-pants
MILWAUKEE;10013-0000-21181;a128X00000CYHrOQAX;Banana Republic Avery Pants Siz e 4;Banana Republic;womens-bottoms-dress-pants
MILWAUKEE;10013-0000-4794;a128X00000CXyimQAD;Banana Republic Gray Stretch Pa nts Size 2;Banana Republic;womens-bottoms-dress-pants
MILWAUKEE;10013-0000-4717;a128X00000CXybwQAD;Banana Republic Sloan Navy Blue Pants Petite Size 2P;Banana Republic;womens-bottoms-dress-pants
MILWAUKEE;10013-0000-14544;a128X00000CYA1zQAH;Banana Republic Tan Stretch Pan ts Size 0;Banana Republic;womens-bottoms-dress-pants
MILWAUKEE;10013-0000-12656;a128X00000CY7q1QAD;Banana Republic Women's Black D ress Pants Size 2 Short;Banana Republic;womens-bottoms-dress-pants
MILWAUKEE;10013-0000-9198;a128X00000CY3aOQAT;Banana Republic Women's Sloan F it Pants Size 12;Banana Republic;womens-bottoms-dress-pants
MILWAUKEE;10013-0000-4485;a128X00000CXyMCQA1;Banana Republic Olive Green Str etch Bermuda Shorts;Banana Republic;womens-bottoms-shorts
MILWAUKEE;10013-0000-3723;a128X00000CXxQcQAL;Banana Republic Women's Tan Kha ki Shorts Size 4;Banana Republic;womens-bottoms-shorts
MILWAUKEE;10013-0000-4062;a128X00000CXxpiQAD;Banana Republic Black and White Woman's Dress Skirt Size 2;Banana Republic;womens-bottoms-skirts
MILWAUKEE;10013-0000-16461;a128X00000CYCNnQAP;Banana Republic Orange Pleated Elastic Waist Skirt Size M;Banana Republic;womens-bottoms-skirts
MILWAUKEE;10013-0000-62443;a128X00000B8vqPQAR;Banana Republic Women's Black P encil Skirt Size 6P;Banana Republic;womens-bottoms-skirts
MILWAUKEE;10013-0000-12700;a128X00000CY7teQAD;Banana Republic Women's Blue Zi pper Detail Skirt Size 6;Banana Republic;womens-bottoms-skirts
MILWAUKEE;10013-0000-3584;a128X00000CXxDxQAL;Banana Republic Women's Blue/Gr ay Color Skirt Size 8;Banana Republic;womens-bottoms-skirts
MILWAUKEE;10013-0000-63438;a128X00000B8x4IQAR;Banana Republic Women's Navy Bl ue Nylon Skirt Size 0;Banana Republic;womens-bottoms-skirts
MILWAUKEE;10013-0000-65730;a128X00000B8zlYQAR;Banana Republic Dark Blue Denim Jacket Women's Size 4;Banana Republic;womens-coats-jackets-jean
MILWAUKEE;10013-0000-60171;a128X00000B8tD1QAJ;Banana Republic Womens Black St retch Blazer Size 6;Banana Republic;womens-coats-jackets-jean
MILWAUKEE;10013-0000-59566;a128X00000B8sPkQAJ;Banana Republic Women's Light B eige Coat Jacket Size XS;Banana Republic;womens-coats-jackets-parkas-winter
MILWAUKEE;10013-0000-8663;a128X00000CY2wxQAD;Banana Republic Blue Long Sleev e Wrap Dress Size L;Banana Republic;womens-dresses-long-sleeve
MILWAUKEE;10013-0000-6252;a128X00000CY0OAQA1;Banana Republic Navy Long Sleev ed Shirt Dress With Waist Ties Size 10;Banana Republic;womens-dresses-long-sleeve
MILWAUKEE;10013-0000-23781;a128X00000CYKr7QAH;Banana Republic Women's Blue Je an Shirt Dress Size 4;Banana Republic;womens-dresses-long-sleeve
MILWAUKEE;10013-0000-23112;a128X00000CYKArQAP;Banana Republic Women's Dress S ize Large New With Tag;Banana Republic;womens-dresses-long-sleeve
MILWAUKEE;10013-0000-21351;a128X00000CYI4SQAX;Banana Republic Women's Grey Lo ng Sleeve Dress Size 14;Banana Republic;womens-dresses-long-sleeve
MILWAUKEE;10013-0000-17249;a128X00000CYDJyQAP;Banana Republic Women's Long Sl eeve Dress;Banana Republic;womens-dresses-long-sleeve
MILWAUKEE;10013-0000-9923;a128X00000CY4QtQAL;Banana Republic Black Dress ;Banana Republic;womens-dresses-midi
MILWAUKEE;10013-0000-12510;a128X00000CY7gQQAT;Banana Republic Stretch Black R uffled Cap Sleeve Dress Women Size Small;Banana Republic;womens-dresses-midi
MILWAUKEE;10013-0000-59287;a128X00000B8s4rQAB;Banana Republic Striped Blue Dr ess;Banana Republic;womens-dresses-midi
MILWAUKEE;10013-0000-59298;a128X00000B8s5fQAB;Banana Republic Tweed Flare Dre ss;Banana Republic;womens-dresses-midi
MILWAUKEE;10013-0000-8895;a128X00000CY3E3QAL;Banana Republic Blue Halter Tie Front Ruffle Hem Silk Lining Dress Size 2;Banana Republic;womens-dresses-sleeveless
MILWAUKEE;10013-0000-6748;a128X00000CY0vOQAT;Banana Republic Blue White Halt er Dress Petite Size S NWT;Banana Republic;womens-dresses-sleeveless
MILWAUKEE;10013-0000-59347;a128X00000B8sABQAZ;Banana Republic Orange Pink Asy mmetrical Pattern;Banana Republic;womens-dresses-sleeveless
COLORADO;10011-0000-3034;a128Z00000YDN6EQAX;Banana Republic Women's Black S leeveless Long Dress Size 4;Banana Republic;womens-dresses-sleeveless
MILWAUKEE;10013-0000-60793;a128X00000B8u03QAB;Banana Republic Womens Black Sl eeveless Ruched Casual Dress;Banana Republic;womens-dresses-sleeveless
MILWAUKEE;10013-0000-63438;a128X00000B8x4IQAR;Banana Republic Women's Navy Bl ue Eyelet Pinafore Dress Size 2 NWT;Banana Republic;womens-dresses-sleeveless
MILWAUKEE;10013-0000-19800;a128X00000CYGOpQAP;Banana Republic Yellow, Blue, a nd White Sleeveless Dress 00P Women's;Banana Republic;womens-dresses-sleeveless
MILWAUKEE;10013-0000-16246;a128X00000CYC7zQAH;Banana Republic Women's Premium Flare Jeans Size 29;Banana Republic;womens-jeans-flare-boot-cut
MILWAUKEE;10013-0000-13421;a128X00000CY8mQQAT;Banana Republic Women's Jeans S kinny Size 26;Banana Republic;womens-jeans-straight-boyfriend
MILWAUKEE;10013-0000-3951;a128X00000CXxi7QAD;Banana Republic Stretch Blue Ca pri Jeans Size 8;Banana Republic;womens-jeans-wide-leg
MILWAUKEE;10013-0000-4062;a128X00000CXxpiQAD;Banana Republic Black and White Cardigan Womens SZ M;Banana Republic;womens-sweaters-cardigans-zip-ups
MILWAUKEE;10013-0000-14343;a128X00000CY9n9QAD;Banana Republic Brown Button Up Cotton Blend Cardigan Size S;Banana Republic;womens-sweaters-cardigans-zip-ups
MILWAUKEE;10013-0000-21638;a128X00000CYIOwQAP;Banana Republic Orange Cardigan Size XS;Banana Republic;womens-sweaters-cardigans-zip-ups
MILWAUKEE;10013-0000-21763;a128X00000CYIVUQA5;Banana Republic Tan Sweater Car digan Women's Size S;Banana Republic;womens-sweaters-cardigans-zip-ups
MILWAUKEE;10013-0000-12550;a128X00000CY7ghQAD;Banana Republic Women's Gray Ca rdigan Size XS;Banana Republic;womens-sweaters-cardigans-zip-ups
MILWAUKEE;10013-0000-117873;a128X00000EIEwQQAX;Banana Republic Womens Half Sle eve Sweater Size xs;Banana Republic;womens-sweaters-crewneck
MILWAUKEE;10013-0000-12770;a128X00000CY7yjQAD;Banana Republic Women's Striped Crew Neck Sweater Size S;Banana Republic;womens-sweaters-crewneck
MILWAUKEE;10013-0000-21306;a128X00000CYHzxQAH;Banana Republic Cowl Neck Sweat er Size S;Banana Republic;womens-sweaters-turtleneck
MILWAUKEE;10013-0000-13606;a128X00000CY8zFQAT;Banana Republic Blue Diamond Pa ttern Women's Tank sz M/M;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-4346;a128X00000CXyAfQAL;Banana Republic Button Up Pink Print Sleeveless Top Women's Size Petite Small;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-4014;a128X00000CXxlqQAD;Banana Republic Flower Patterne d Sleeveless Blouse Size XS;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-2597;a128X00000CXvwMQAT;Banana Republic Gray Ruffle Lon g Sleeve Knit Top Women's SZ;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-5485;a128X00000CXzW8QAL;Banana Republic Green Plaid Hi- low Popover Blouse Women's  Size S;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-11358;a128X00000CY6B7QAL;Banana Republic Lace Blouse Siz e XSmall Blue Solid Lined Bell Sleeve;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-14957;a128X00000CYAXSQA5;Banana Republic Navy Blue Flora l Peplum Blouse Top Size XS;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-61825;a128X00000B8vB7QAJ;Banana Republic Olive Green Blo use;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-61897;a128X00000B8vGvQAJ;Banana Republic Olive Off-Shoul der Top Women's Size XS;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-11556;a128X00000CY6OgQAL;Banana Republic Petite Women's Short Sleeves Floral Blouse Size S;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-7581;a128X00000CY1lyQAD;Banana Republic Pink Striped Sl eeveless Tie Blouse Womens SZ S;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-15408;a128X00000CYB7KQAX;Banana Republic Tan Ditsy Long Sleeve Blouse Women's Size XS;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-11000;a128X00000CY5lTQAT;Banana Republic White Flounce S leeve Ruffle Hem Blouse Size XS;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-9178;a128X00000CY3Y3QAL;Banana Republic Women's Beige C hiffon Bow Tie Front Blouse Size 8;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-16211;a128X00000CYC5KQAX;Banana Republic Women's Black 3 /4 Sleeve Sweater Size Medium;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-14344;a128X00000CY9nEQAT;Banana Republic Women's Black H alter Necktie Blouse Size Small;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-62331;a128X00000B8vfZQAR;Banana Republic Women's Blue Bl ouse sz S;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-15660;a128X00000CYBPTQA5;Banana Republic Women's Lavende r Blouse sz S;Banana Republic;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-15541;a128X00000CYBGlQAP;Banana Republic Round Pattern B utton-Up Women's Size S;Banana Republic;womens-tops-blouses-button-ups
MILWAUKEE;10013-0000-19584;a128X00000CYGCyQAP;Banana Republic Short Sleeve Bu tton up Women's Size M Green;Banana Republic;womens-tops-blouses-button-ups
MILWAUKEE;10013-0000-21139;a128X00000CYHoAQAX;Banana Republic Women's Purple Button Up Shirt Size 8;Banana Republic;womens-tops-blouses-button-ups
MILWAUKEE;10013-0000-17870;a128X00000CYE8aQAH;Banana Republic Black Long slee ve shirt SZ XS;Banana Republic;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-15820;a128X00000CYBcNQAX;Banana Republic Cream Long Slee ve Shirt Women's Blouse;Banana Republic;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-4640;a128X00000CXyWgQAL;Banana Republic Orange Long Sle eved Wrap-Style Shirt;Banana Republic;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-61831;a128X00000B8vAtQAJ;Banana Republic Stretch Long Sl eeve Top;Banana Republic;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-21212;a128X00000CYHtyQAH;Banana Republic Women's Buttone d Long Sleeve Shirt Size M;Banana Republic;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-17249;a128X00000CYDJyQAP;Banana Republic Women's Long Sl eeve Shirt Size Small;Banana Republic;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-17249;a128X00000CYDJyQAP;Banana Republic Women's Long Sl eeve Top Size M;Banana Republic;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-5214;a128X00000CXzC8QAL;Banana Republic Women's Pink An d White Low Neck Tunic Size M;Banana Republic;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-12770;a128X00000CY7yjQAD;Banana Republic Women's Striped Long Sleeve Top Size S;Banana Republic;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-22200;a128X00000CYJ3aQAH;Banana Republic Beige Sleeveles s Top Women's Size M;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-11365;a128X00000CY6AFQA1;Banana Republic Black Sleeveles s Top Size XXL;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-11365;a128X00000CY6AFQA1;Banana Republic Black Sleeveles s Top Women's Size S;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-21353;a128X00000CYI4cQAH;Banana Republic Cable Knit Pull over Shirt Women's Size S;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-3558;a128X00000CXxBmQAL;Banana Republic Ladies Size XS Sleeveless Silk Top Blue;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-4865;a128X00000CXyo6QAD;Banana Republic Orange V Neck T ank Top White Accent Size 8;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-18194;a128X00000CYEXkQAP;Banana Republic Outlet Women's Gray Sleeveless Blouse Size M;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-4655;a128X00000CXyXtQAL;Banana Republic Turquoise Color Tank Top Size Small;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-7232;a128X00000CY1RtQAL;Banana Republic White Dot Print Sleeveless Top Womens SZ S;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-4810;a128X00000CXyj7QAD;Banana Republic White Tank Top Size Small;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-10292;a128X00000CY4wuQAD;Banana Republic Women’s Orange White Striped Linen Knit Tie Tank Top Size Small;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-12521;a128X00000CY7gCQAT;Banana Republic Women's Pattern ed Sleeveless Top Size S;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-7079;a128X00000CY1HUQA1;Banana Republic Women's Periwin kle White Pattern Sleeveless Top Size M;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-20431;a128X00000CYH13QAH;Banana Republic Women's Size La rge Sleeveless Geo Trim Casual;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-50017;a128X00000B8g0dQAB;Banana Republic Women's Sleevel ess Button Down Blue Print Top Size12;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-50017;a128X00000B8g0dQAB;Banana Republic Women's Sleevel ess Pink Silk Top with Bow Size S;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-50017;a128X00000B8g0dQAB;Banana Republic Women's Sleevel ess Top Size 2;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-50017;a128X00000B8g0dQAB;Banana Republic Women's Sleevel ess Top Size XS;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-11761;a128X00000CY6g5QAD;Banana Republic Women's Stretch Scoop Neck Cap Sleeve Black Top Size XS;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-8538;a128X00000CY2oZQAT;Banana Republic Women's Tank Mo saic Pattern Orange Pink Black Size M;Banana Republic;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-4003;a128X00000CXxlpQAD;Banana Republic Black Tank Top Size Petite Small;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-15342;a128X00000CYB2ZQAX;Banana Republic Blue & White St riped Women's Shirt Size S;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-18940;a128X00000CYFR9QAP;Banana Republic Blue Crew T Shi rt Women's Size L;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-15627;a128X00000CYBNDQA5;Banana Republic Blue Short Slee ve T-Shirt Women Size S;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-15337;a128X00000CYB2AQAX;Banana Republic Blue V Neck T S hirt Womens Petite SZ SP;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-19220;a128X00000CYFlnQAH;Banana Republic Gray Shirt Size XL;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-20129;a128X00000CYGhcQAH;Banana Republic Green Buttoned Shirt Size Medium;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-15635;a128X00000CYBNcQAP;Banana Republic Mint Colored Sh ort Sleeve Shirt Women's Size S;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-8966;a128X00000CY3JNQA1;Banana Republic Mint Ruffle Sho rt Sleeve Tee Womens SZ XS;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-3910;a128X00000CXxeyQAD;Banana Republic Olive Green Tan k Top Size XS;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-4023;a128X00000CXxnMQAT;Banana Republic Red Zip Back Kn it Tank Top Size 2;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-18951;a128X00000CYFRsQAP;Banana Republic White Shirt w/ Pocket Women's Size M;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-3582;a128X00000CXxDnQAL;Banana Republic Women’s Black a nd Grey Striped T-Shirt - Women's Size: S;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-10943;a128X00000CY5gnQAD;Banana Republic Women's Center Ruched Red Short Sleeved Top Size S;Banana Republic;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-15445;a128X00000CYB9kQAH;Banana Republic Women's Gray Sc oop Neck T-Shirt Size L;Banana Republic;womens-tops-blouses-t-shirts
SEATTLE;10012-0000-44381;a128X00000DLSEFQA5;Banana Republic Khaki Kentfield Pant MN 35x32;Banana Republic;mens-bottoms-khakis-chinos
SEATTLE;10012-0000-74574;a128X00000DNyLqQAL;Banana Republic Men's Car Coat ;Banana Republic;mens-suits-sport-coats-sport-coats
SEATTLE;10012-0000-53085;a128X00000DMEZBQA5;Banana Republic Sports Coat  - Size 42;Banana Republic;mens-suits-sport-coats-sport-coats
SEATTLE;10012-0000-92540;a128X00000EDYyHQAX;Banana Republic Wool Blend Blaz er;Banana Republic;mens-suits-sport-coats-sport-coats
SEATTLE;10012-0000-46587;a128X00000DLcyBQAT;Banana Republic Blue Silk Linen Blend Sweater MN M;Banana Republic;mens-sweaters-crewneck-v-neck
SEATTLE;10012-0000-44093;a128X00000DLRgfQAH;Banana Republic Merino Wool V-N eck Sweater MN L;Banana Republic;mens-sweaters-crewneck-v-neck
SEATTLE;10012-0000-59471;a128X00000DMj4GQAT;Banana Republic XS Poncho ;Banana Republic;mens-sweaters-vest
SEATTLE;10012-0000-36338;a128X00000DxtTrQAJ;Banana Lemon White Button Down Shirt MN XL;Banana Republic;mens-tops-shirts-dress-shirts
SEATTLE;10012-0000-56724;a128X00000DMUCuQAP;Banana Republic Men's Red 100% Cotton Long Sleeve Button Down Shirt M;Banana Republic;mens-tops-shirts-dress-shirts
SEATTLE;10012-0000-52211;a128X00000DMBKYQA5;Banana Republic Denim High Rise Crop Boot Size 28 Pant;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-53266;a128X00000DMEpyQAH;Banana Republic Olive 'Logan' T rousers WMN Sz 4P;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-73403;a128X00000DNuyDQAT;Banana Republic Petite Grey Leg ging Pant Career/Casual;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-105116;a128X00000EE9FxQAL;Banana Republic Sloan Below Wai st Skinny Fit Ankle Length Women's Size 10 Pant;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-73516;a128X00000DNv5GQAT;Banana Republic Sloan Brown Bei ge Pant;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-108778;a128X00000DcHlBQAV;Banana Republic Stripe Linen St retchy Pant WM 4;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-103723;a128X00000EE5BUQA1;Banana Republic Wm Stretch Pant s Dark Charcoal Grey Wide Leg Flair Trousers Sz 2;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-67198;a128X00000DNKHxQAP;Banana Republic Women's Avery S tretch-Linen Slacks Sparkle Lavender Size 6R w/Tags;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-67198;a128X00000DNKHxQAP;Banana Republic Women's Avery S tretch-Linen Slacks Sparkle Pink Size 6R w/Tags;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-111571;a128X00000DcdrEQAR;Banana Republic Womens Blue Pan ts;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-111366;a128X00000DcdaSQAR;Banana Republic Womens Casual P ants Tan;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-112079;a128X00000DcfccQAB;Banana Republic Womens Straight Leg Tan Pants;Banana Republic;womens-bottoms-casual-pants
SEATTLE;10012-0000-103480;a128X00000EE45KQAT;Banana Republic | Sloan Fit | W ms Sz 2P;Banana Republic;womens-bottoms-dress-pants
SEATTLE;10012-0000-103507;a128X00000EE481QAD;Banana Republic | The Avalon Pa nt | Wms Sz 6;Banana Republic;womens-bottoms-dress-pants
SEATTLE;10012-0000-43077;a128X00000DLIDbQAP;Banana Republic Black Jackson F it Chino WM 2;Banana Republic;womens-bottoms-dress-pants
SEATTLE;10012-0000-54305;a128X00000DMJ3rQAH;Banana Republic Black 'Sloan' P ants WMN S 4;Banana Republic;womens-bottoms-dress-pants
SEATTLE;10012-0000-55673;a128X00000DMOBPQA5;Banana Republic Blue 'Ryan' Fit Straight Leg Pants WMN Sz 0;Banana Republic;womens-bottoms-dress-pants
SEATTLE;10012-0000-92011;a128X00000EDYARQA5;Banana Republic Brown Navy Stri pe Belted Wide Leg Pant M 6;Banana Republic;womens-bottoms-dress-pants
SEATTLE;10012-0000-42899;a128X00000DLHVHQA5;Banana Republic Brown Stretchy Dress Pants  WM 10;Banana Republic;womens-bottoms-dress-pants
SEATTLE;10012-0000-49090;a128X00000DLsEIQA1;Banana Republic Deep Magenta Dr ess Pant Stretch Skinny Size 6;Banana Republic;womens-bottoms-dress-pants
SEATTLE;10012-0000-38914;a128X00000DKyVLQA1;Banana Republic Green Black Str ipe Stretchy Chino WM 0;Banana Republic;womens-bottoms-dress-pants
SEATTLE;10012-0000-48874;a128X00000DLrC7QAL;Banana Republic Grey 'Jackson F it' Dress Pants WMN Sz 4P;Banana Republic;womens-bottoms-dress-pants
